Na2O,MgO,Al2O3,SiO2,K2O,CaO,TiO2,Y2O3,Density293K
1.081243882,14.61034561,12.95836157,60.8297568,0,10.49619758,0.024094571,0,2.59
0,10.93154829,6.170177011,57.62659646,0,21.33094331,3.940734932,0,2.672
0,3.621363439,9.729338544,60.28947749,0,26.35982052,0,0,2.674
0,15.31834663,9.30964467,61.49383611,0.639593909,13.23857868,0,0,2.603
9.011928877,0,0,74.57423663,4.701027834,0,11.71280666,0,2.53
4.080399802,14.42967763,0,70.50908891,0,10.98083365,0,0,2.501
0.239491287,13.24634569,3.991521458,62.2512181,0,19.72086878,0.550554684,0,2.54
0,2.519485749,8.999396014,60.61146424,0,27.869654,0,0,2.684
9.650632911,0,0,79.67884268,0,10.67052441,0,0,2.433
0.962002251,0.150061632,0.290744413,62.56766172,0.062972292,32.98140308,2.985154617,0,2.85
0,21.60053103,22.69982353,55.69964544,0,0,0,0,2.62
0,0,8.099626259,60.99968617,0,30.90068757,0,0,2.6
0,21.58005504,22.68091306,55.73903189,0,0,0,0,2.62
10.34973627,1.519419803,0.599376648,84.93167106,2.599796212,0,0,0,2.34
9.859808342,0,0,80.09046494,0,10.04972672,0,0,2.431
1.081024033,13.55124687,13.00093478,61.04393451,0,11.29873654,0.02412327,0,2.59
0,4.599192618,9.230103806,60.66032295,0,25.51038062,0,0,2.665
0,14.32860302,10.29978179,61.35055578,0.650235051,13.37082436,0,0,2.603
0,0,19.05023807,57.13971432,0,23.81004761,0,0,2.661
0,0,25,54.99934002,0,20.00065998,0,0,2.6515
10.00066,0,15.000165,74.999175,0,0,0,0,2.392
3.990192025,0,4.000171069,46.22293184,0,22.88337349,22.90333158,0,2.898
11.90027335,0,7.099318189,81.00040846,0,0,0,0,2.358
0,0,0,72.98343311,5.448976751,21.56759014,0,0,2.528
0.530035336,15.18512828,14.21570134,59.3147949,0,9.288677216,0.024581349,1.441081579,2.69
7.339690993,5.019042016,9.909589126,72.55163018,0,5.180047682,0,0,2.434
0,3.229656472,8.899529787,60.89182233,0,26.97899142,0,0,2.672
0,0,9.459928299,60.74071932,0,29.79935238,0,0,2.658
3.969931527,9.910687705,8.739208098,67.52009527,0,9.860077404,0,0,2.5115
0,0,21.69943256,56.40019933,0,21.90036811,0,0,2.653
0,4.009866001,9.189516652,60.90957608,0,25.89104127,0,0,2.682
0.74003056,0,12.64044102,60.94016838,0,25.67936004,0,0,2.626
0.490252959,15.27906707,9.288698074,61.35414249,0,13.20782084,0.380018566,0,2.615
1.09183165,12.22609825,12.9570063,60.81940229,0,12.25630106,0.649360455,0,2.6
0,0,39.99926003,50,0,10.00073997,0,0,2.72
13.51043245,0,0,86.48956755,0,0,0,0,2.323
5.490032065,0,0,73.3305451,0,21.17942284,0,0,2.522
0,15.76005961,1.179353433,75.81107417,7.249512782,0,0,0,2.36
13.500135,0,0,86.499865,0,0,0,0,2.3255
9.479270418,4.808889442,7.975908865,77.15388446,0.099601594,0.482445219,0,0,2.381
0,0,20.07019504,52.89074368,0,14.99938885,0,12.03967242,3.25
0.239693193,15.32583747,9.310264679,61.53287428,0.159795462,13.24268573,0.188849182,0,2.615
0,0,6.399617429,62.10019972,0,31.50018285,0,0,2.598
0.400275458,4.590972999,7.870649336,62.66678144,0.25967691,24.21164386,0,0,2.66
0.049491259,16.8182943,9.671174253,61.06639107,0.149929402,11.99435217,0.250367545,0,2.618
0.490641202,14.30036029,10.28003164,61.20858842,0,13.3395823,0.380796157,0,2.615
0,23.49970198,18.59961728,57.90068074,0,0,0,0,2.616
0,0,34.99928251,45.00112749,0,0,0,19.99959,3.53
0,0,54.99887251,45.00112749,0,0,0,0,2.79
0,4.120006325,8.689964493,61.44070842,0,25.74932076,0,0,2.664
0,0,0,66.58966821,13.40973181,0,20.00059999,0,2.63
0,0,12.80008355,60.00029841,0,27.19961804,0,0,2.68
13.399433,0,0,86.600567,0,0,0,0,2.32
0,28.63930698,9.510220046,61.18990019,0,0.660572786,0,0,2.569
0.52018788,15.10686801,13.52335491,60.13371888,0,9.250164471,0.02447943,1.441226419,2.68
0.300041633,4.614037354,7.719252911,62.79914438,0.259844667,24.30767906,0,0,2.66
0,2.478890917,7.810360566,61.82108626,0,27.88966225,0,0,2.705
0,0,13.0004485,60,0,26.9995515,0,0,2.655
0,7.629050408,9.048677035,61.39308076,0,21.92919179,0,0,2.71
0,17.32813552,13.69905907,58.10592895,0,6.227983655,0,4.638892803,2.855
0,15.30942263,9.299357515,61.46103755,0.320517469,13.22968485,0.379979986,0,2.612
0.531024619,15.33732997,11.79209397,60.43334043,0,9.378898999,0.024344968,2.502967043,2.75
9.859555183,1.519615908,0.599769665,84.88909496,2.590526332,0.541437952,0,0,2.342
0,3.469814618,8.280565027,61.68018108,0,26.56943927,0,0,2.663
1.510569427,14.10877923,13.22888014,62.4105284,0,8.7169278,0.024315001,0,2.57
7.969616032,0.79047722,6.028932701,80.0327307,2.689475228,2.488768122,0,0,2.38
0.029045282,16.76493654,9.672078771,60.97185512,0,12.24258619,0.319498098,0,2.619
0,0,7.590016658,61.97872916,0,30.43125418,0,0,2.66
0.029054564,16.2908943,9.701319077,60.99715265,0,12.68231739,0.299262014,0,2.618
3.540244483,14.83929628,1.740536016,76.11020508,3.769718137,0,0,0,2.37
13.33373339,0,0,86.66626661,0,0,0,0,2.324
0,0,13.30034488,60,0,26.69965512,0,0,2.628
0,0,13.33003345,60.00089997,0,26.66906658,0,0,2.638
5.230314933,0,0,73.34976948,0,21.41991559,0,0,2.536
0,0,0,86.6798668,13.3201332,0,0,0,2.333
0,15.07278316,9.531404048,60.61590211,0,14.0201821,0.759728586,0,2.632
12.45045988,1.199431691,0.529424961,85.069917,0,0.75076647,0,0,2.37
0,3.871079236,8.790575765,61.65788185,0,25.68046315,0,0,2.664
0,21.90079346,20.59964558,50.89962802,0,0,6.599932947,0,2.66
0.029069767,15.64534884,9.712209302,61.11918605,0,13.19476744,0.299418605,0,2.62
0,14.3208647,10.30053604,61.31696886,0.320747532,13.3600867,0.380796157,0,2.612
0,0,4.900408367,63.09970275,0,31.99988888,0,0,2.595
0,16.42768794,12.50324492,59.51104799,0,8.890314108,0.02443233,2.643272711,2.76
0,4.668990555,9.229500846,61.59075459,0,24.51075401,0,0,2.655
0,5.181019231,8.620168865,61.81839104,0,24.38042087,0,0,2.666
1.419447456,0,0.310549908,81.73907948,8.890223537,7.640699616,0,0,2.37
2.879471163,0,2.879471163,42.92596846,0,25.65754461,25.65754461,0,2.984
3.959595366,5.940128213,6.019525966,71.00217609,1.039522437,12.03905193,0,0,2.48
0.02908837,14.99505498,9.732968759,61.23974635,0,13.70353133,0.299610216,0,2.621
0,12.7616004,15.76195721,61.63607875,1.360554771,8.479808871,0,0,2.53
13.2301323,0,0,86.7698677,0,0,0,0,2.33
5.139848451,0,0,73.4399376,0,21.42021395,0,0,2.532
0,0,0,44.99947,0,35.00106,19.99947,0,3.06
0,0,0,50,0,35.00106,14.99894,0,3.18
0,0,0,54.99907253,0,35.0001325,10.00079498,0,2.837
0,0,0,59.99947002,0,35.0001325,5.000397488,0,2.82
0,0,0,64.99894,0,35.00106,0,0,2.685
0,0,5.25948758,63.16127143,0,31.57924099,0,0,2.67
1.41940388,0,0,82.05060738,8.890643044,7.6393457,0,0,2.387
0,21.04280957,21.40156695,53.43393555,0,0,4.121687929,0,2.66
4.441401182,9.052904714,4.101196483,71.18062563,0.12973908,11.09413291,0,0,2.51
0.521039642,15.03702124,12.83402907,60.94335598,0,9.208080685,0.024376124,1.432097261,2.68
3.76168391,7.272208348,3.701748127,70.19907242,0.129860863,14.93542633,0,0,2.51
0,9.169446832,1.809414199,77.83103393,8.110313078,3.079791961,0,0,2.42
9.859598124,1.519397036,0.599367667,85.43087043,2.590766741,0,0,0,2.335
3.943948969,9.851751226,7.307601441,69.09515091,0,9.801547457,0,0,2.509
0,14.93066056,8.610187065,62.18804453,0,14.27110785,0,0,2.568
0,0,14.9998475,40.00061,0,25.0007625,19.99878,0,2.78
0,0,14.9998475,59.99939,0,25.0007625,0,0,2.645
12.000183,1.000396499,2.999664501,83.999756,0,0,0,0,2.33
0,4.17875298,8.27996209,62.35101525,0,25.19026968,0,0,2.658
5.929953218,0,0,75.03968756,0,19.03035923,0,0,2.505
0,0,0,59.65049126,13.0998275,0,27.24968124,0,2.6
8.629456853,0,0,86.9005655,4.46997765,0,0,0,2.325
0.770336464,5.93940578,0,73.88810584,4.450367724,14.95178419,0,0,2.5
0.520217187,15.13634847,11.65256165,61.40382807,0,9.260775927,0.024266691,2.002002002,2.71
10.49979135,0,10.49979135,79.0004173,0,0,0,0,2.348
4.700451609,15.30898074,0.570228091,76.95078031,2.469559252,0,0,0,2.37
0,0,9.708586567,59.21770298,0,23.31307465,0,7.760635811,3.02
0,0,30.00995025,49.99004975,0,0,0,20,3.42
0.059476318,10.22992674,9.030245884,62.06716472,0.053673751,18.19975339,0.359759193,0,2.63
0.059515169,10.55015242,9.089853389,62.06706343,0.053708811,17.81971259,0.359994194,0,2.62
0,0,28.24114483,47.01918198,0,0,0,24.7396732,3.72
0,15.2993734,9.300301694,61.42086331,0,13.21942446,0.760037132,0,2.619
0,20.19914191,22.00113333,54.50012143,0,0,3.299603335,0,2.64
0.059371244,9.319837236,8.808665305,62.20658297,0.053578928,19.18125606,0.370708255,0,2.63
0.059458205,10.01798248,8.968037589,62.15267707,0.053657405,18.37693602,0.371251233,0,2.63
9.840258458,1.510664393,0.599778635,85.23736875,2.270483712,0.54144605,0,0,2.339
0,0,0,86.9798698,13.0201302,0,0,0,2.33
0,0,16.1586729,59.87388804,0,23.96743906,0,0,2.62
9.999561999,0,0,81.9996204,0,8.000817602,0,0,2.405
0,0,0,86.99056505,13.00943495,0,0,0,2.331
1.859908037,0,1.859908037,39.51650651,0,28.37633195,28.38734547,0,3.077
0,20.86247834,20.86247834,52.16582173,0,0,6.109221588,0,2.685
0,0,0,86.999565,13.000435,0,0,0,2.33
2.999985,0,0,86.999565,10.00045,0,0,0,2.3355
4.999549995,0,0,87.00087001,7.999579996,0,0,0,2.33
7.000464998,0,0,86.999565,5.99997,0,0,0,2.33
8.999955,0,0,86.999565,4.000479998,0,0,0,2.327
10.99961,0,0,87.00087001,1.999519995,0,0,0,2.32
13.000435,0,0,86.999565,0,0,0,0,2.322
0,0,3.999383999,84.000924,11.999692,0,0,0,2.341
0,0,20.00038499,49.99903752,0,5.001058731,0,24.99951876,4.47591
0,0,16.00036959,60.00061599,0,23.99901441,0,0,2.64175
0,0,20.8315955,58.33680901,0,20.8315955,0,0,2.64
3.600468153,0,3.99932241,83.99963041,8.400579032,0,0,0,2.344
5.999846,0,3.999383999,84.000924,5.999846,0,0,0,2.341
8.400579032,0,3.99932241,83.99963041,3.600468153,0,0,0,2.336
11.999692,0,3.999383999,84.000924,0,0,0,0,2.338
0,5.471045808,7.699510228,60,0.799481417,21.82944396,4.200518583,0,2.674
0.520343457,14.97618253,12.14235869,61.74641221,0,9.168967505,0.024272581,1.42146303,2.67
0.799504451,5.459679046,7.699732058,60.01037195,0,21.83007289,4.200639604,0,2.685
0,0,20.80071859,58.39856281,0,20.80071859,0,0,2.574
4.410760617,0,7.231401824,74.72650857,2.630980017,11.00034898,0,0,2.441
0,4.439309697,8.750090259,62.58069175,0,24.2299083,0,0,2.659
0,14.3091479,10.29028384,61.27888925,0,13.3512991,0.770379917,0,2.619
3.120174889,4.470059468,11.99150016,63.42775901,0,13.77096296,3.219543516,0,2.581
0,3.179215698,8.320626061,62.74994965,0,25.75020859,0,0,2.657
0,12.0194598,8.680400167,62.68135295,0,16.61878708,0,0,2.584
4.650173338,0,7.581153483,81.36779073,6.400882446,0,0,0,2.3585
0,0,16.49953575,60,0,23.50046425,0,0,2.66
0,4.411090742,7.799610449,63.03849679,0,24.75080202,0,0,2.648
0,0,0,64.05064051,12.900129,0,23.04923049,0,2.67
0,3.40907441,9.270417423,62.57132486,0,24.7491833,0,0,2.645
0,2.699372439,7.82015646,63.09997994,0,26.38049116,0,0,2.654
0,0,32.000808,47.999192,0,0,0,20,3.5
0,3.960973618,9.720135921,62.51804751,0,23.80084295,0,0,2.645
0,0,17.14000997,59.99937718,0,22.86061286,0,0,2.61
0,0,9.241158957,62.74635103,0,28.01249002,0,0,2.73
0,0,0,87.1795641,12.8204359,0,0,0,2.333
5.79060816,0,10.00923788,72.1108545,0,12.08929946,0,0,2.47
0,0,9.239327785,62.77978706,0,27.98088515,0,0,2.663
0,20.99880526,19.79928315,49.20111509,0,0,10.0007965,0,2.7
0,0,2.940290744,64.94647795,0,32.11323131,0,0,2.661
0,4.698772536,8.719476051,62.99246751,0,23.58928391,0,0,2.659
8.486281634,4.84840892,8.968616888,77.10473566,0.109621649,0.482335254,0,0,2.382
0,8.88123598,14.04221036,59.5652586,0,12.7610502,0,4.750244858,2.863
0,16.08335797,9.627549512,62.20809932,0,10.65917824,0,1.421814957,2.678
0,0,16.27849432,60.46518821,0,23.25631747,0,0,2.641
4.440479,5.922605002,5.400542709,73.26569136,1.03970033,9.930981595,0,0,2.46
8.090461482,0.779840362,3.689715282,83.47044252,3.189699991,0.779840362,0,0,2.36
0.519755232,14.90367908,11.47087709,62.53985042,0,9.119891214,0.024174662,1.421772305,2.66
11.59962871,0,4.699876238,83.70049505,0,0,0,0,2.344
0,0,22.91922589,48.62154379,0,0,0,28.45923032,3.81
0.900644672,0,0.900644672,36.32916193,0,30.93071131,30.93883742,0,3.168
8.70056873,0,16.30026275,74.99916852,0,0,0,0,2.4
1.970421923,6.069305495,4.020588662,72.95925765,2.989705669,11.9907206,0,0,2.47
0,0,18.00040821,60.00031401,0,21.99927779,0,0,2.618
0,20.39116436,20.37995163,50.93786542,0,0,8.291018597,0,2.71
0,3.090206111,9.229919474,63.01927382,0,24.6606006,0,0,2.642
0.200668896,14.35005574,11.46934225,62.68004459,0,11.29988852,0,0,2.59
0,0,21.0005829,49.0000201,0,0,0,29.999397,3.86
0,0,20.09977933,59.49982411,0,20.40039656,0,0,2.631
0.700803034,12.20849261,10.42907518,63.95235132,0,12.70927786,0,0,2.573
0,19.35657237,10.61879525,62.20795701,0,6.395461671,0,1.421213705,2.661
0,15.44202152,10.58821773,62.2516754,0,10.30761653,0,1.410468813,2.673
0,20.5322102,19.80153792,50.13560512,0,0,9.530646757,0,2.733
0,0,8.459594136,63.49100888,0,28.04939698,0,0,2.647
0,15.05320291,11.63871086,61.24927172,0,8.656588268,0,3.402226243,2.794
7.010350951,9.181596385,0,80.34763025,1.370021222,2.09040119,0,0,2.42
0.410511405,4.269896794,7.699979764,59.98959267,0.400393166,22.02885144,5.200774768,0,2.687
0,0,31.79949875,49.49974937,0,0,0,18.70075188,3.46
0,7.630312518,8.789934481,63.52988926,0,20.04986374,0,0,2.598
0,0,9.429504754,63.36988858,0,27.20060666,0,0,2.649
0,20.09891007,20.10051056,50.23927274,0,0,9.561306637,0,2.726
0,0.250930172,8.199936546,63.81990713,0,27.72922615,0,0,2.641
0,19.400552,21.10011782,59.49933018,0,0,0,0,2.668
10.04016064,0,10.00016,79.95967935,0,0,0,0,2.338
0,18.57668194,11.58066072,62.21666265,0,6.224379069,0,1.401615626,2.66
0,0,25.99079263,49.8398719,0,0,0,24.16933547,3.64
7.030287515,0,9.999840003,79.96992048,2.999952001,0,0,0,2.337
0,14.77906801,11.61815714,62.24400543,0,9.938169205,0,1.420600211,2.665
0.49055752,14.8250696,10.87051388,63.38123542,0,9.067790234,0.024076443,1.340756903,2.65
5.020719668,0,9.999840003,79.97952033,4.999920001,0,0,0,2.34
0,15.03285954,11.63075042,61.74537674,0,8.668806358,0,2.922206939,2.754
3.0096,0,10,79.9904,7,0,0,0,2.341
0,0,20.00128039,59.99583873,0,20.00288088,0,0,2.61
0,20.00288088,20.00128039,59.99583873,0,0,0,0,2.55
0,0,0,0,0,33.33066667,66.66933333,0,4.56
0,0,0,33.33066667,0,33.33066667,33.33866667,0,3.26
0,0,0,87.5005625,12.4994375,0,0,0,2.311
0,0,4.999509989,65.00063001,0,29.99986,0,0,2.631
0,0,10,60,0,20,0,10,3.08
0,0,10,80,10,0,0,0,2.34
0,0,25,50,0,0,0,25,4.12703
0,0,20,40,0,20,20,0,2.8
0,0,20,60,0,20,0,0,2.6065
0,0,30,50,0,0,0,20,3.525
0,0,31.25,50,0,0,0,18.75,3.46904
0,0,35,50,0,0,0,15,3.32
0,0,50,50,0,0,0,0,2.74
0,20,10,60,0,0,0,10,3.164
12.4994375,0,0,67.4996625,0,0,20.0009,0,2.633
12.4994375,0,0,72.5006375,0,0,14.999925,0,2.565
12.4994375,0,0,74.999625,0,0,12.5009375,0,2.524
12.4998125,0,0,77.50093752,0,0,9.999249981,0,2.49
12.4994375,0,0,87.5005625,0,0,0,0,2.324
0.519761611,14.15397747,12.19229655,63.02071425,0,8.657612755,0.024387642,1.431249714,2.65
0,0,0,72.45261154,3.459978479,24.08740998,0,0,2.546
0,0,34.40905365,50.05098674,0,0,0,15.53995961,3.3
0,0.249753151,8.88946971,63.73932741,0,27.12144973,0,0,2.663
3.000460723,9.07049067,3.000460723,73.98928818,1.96959226,8.969707441,0,0,2.47
0,3.119563787,9.599894748,63.56074671,0,23.71979476,0,0,2.637
0,5.631051225,7.699600655,59.9994254,0,22.46961818,4.200304536,0,2.692
0,14.98280538,11.58932873,62.25817692,0,9.268433092,0,1.901255889,2.704
0,15.06462408,11.58167808,61.77201977,0,8.178552789,0,3.403125288,2.787
0.701004424,14.48941767,11.18767189,64.28614134,0,9.335764678,0,0,2.556
0,25.31052891,11.76953014,62.91994095,0,0,0,0,2.558
0,23.02976291,15.17032621,61.79991088,0,0,0,0,2.564
0,0,0,61.66054151,12.40981025,0,25.92964824,0,2.7
0,15.04550362,11.08128953,61.71217029,0,7.737158723,0,4.423877834,2.84
0,17.00329211,9.618293442,63.21143637,0,8.746329745,0,1.420648338,2.661
0,15.08275617,11.59049191,61.74705764,0,7.675577288,0,3.904116985,2.814
0,15.05366779,9.60831406,63.22718378,0,10.70983811,0,1.400996264,2.664
0,13.98087047,9.627048269,63.24015719,0,11.75057463,0,1.401349448,2.672
0,15.5016234,9.598078605,63.25184208,0,10.24743888,0,1.401017035,2.67
0,19.23590306,9.626850176,63.26046332,0,6.466348293,0,1.410435144,2.652
0,15.0124901,11.60969963,62.27990008,0,8.676049473,0,2.42186072,2.731
0,12.73103059,11.40023493,63.18825926,0,12.68047522,0,0,2.59
0,15.97425135,9.597899764,63.33041634,0,9.676510286,0,1.420922265,2.665
0,0,0,66.99951941,0,33.00048059,0,0,2.69798
0,15.08228936,11.40076148,62.06705969,0,7.946450504,0,3.503438958,2.785
0,0,25.39989243,50.79978486,0,0,0,23.8003227,3.64
0,15.04339441,11.63000719,62.20630329,0,8.198251978,0,2.922043134,2.755
0,24.14053532,13.12005317,62.73941152,0,0,0,0,2.389
0,20.1008382,19.10040876,47.19991093,0,0,13.59884211,0,2.74
0,14.78586048,11.6218587,62.11046306,0,7.968483095,0,3.513334667,2.786
0,14.44328953,11.63064894,61.83465459,0,7.66688903,0,4.424517911,2.835
4.289196907,0,0,74.31357526,0,21.39722783,0,0,2.535
0,0,21.25123065,55.99928399,0,9.999104985,0,12.75038038,3.25
3.421014387,6.019473914,4.340938817,73.18703677,1.030373492,12.00116262,0,0,2.47
0,15.0743263,11.58014481,62.23424698,0,7.707798497,0,3.403483421,2.781
0,0,0,87.7195614,12.2804386,0,0,0,2.322
0,15.00097351,10.60821639,63.22095583,0,9.759019904,0,1.410834369,2.666
0,14.0801629,10.56910569,63.25293087,0,10.68738864,0,1.410411894,2.667
0,0,30.61938459,51.22048183,0,0,0,18.16013358,3.42
0,16.05378212,10.57974486,63.25687249,0,8.708151165,0,1.401449362,2.667
0,12.25034078,10.89017958,63.66087833,0,13.19860132,0,0,2.59
0,0,22.21931859,60.00065332,0,17.78002809,0,0,2.589
0,6.951366214,7.160451395,64.93956579,0,20.9486166,0,0,2.61
0,21.3295434,0,74.41095738,4.259499227,0,0,0,2.41
0,15.02221453,1.759852288,77.04691016,6.171023022,0,0,0,2.35
0,0,30.31055161,51.43957746,0,0,0,18.24987093,3.395
0.519736134,13.39320038,12.92267003,63.51237064,0,8.18661295,0.024602894,1.440806975,2.65
0,14.15893287,0,69.36064287,1.209448308,15.27097595,0,0,2.54
0.021110407,16.93054676,10.83416267,62.89996683,0.061823336,7.059923399,0.539823276,1.652643325,2.63
0,0.014562612,8.939987476,64.42499527,0,26.62045464,0,0,2.648
0,15.01449275,11.61250953,62.74294432,0,8.20747521,0,2.422578185,2.725
0,0,14.39915806,61.08240847,0,19.63898456,0,4.879448909,2.873
0,0,22.60010162,60.0003278,0,17.39957058,0,0,2.606
0,0,0,84.2799323,10.08021194,5.639855766,0,0,2.371
0,0,8.170024442,64.74697366,0,27.08300189,0,0,2.635
0.700684073,17.22112321,12.08831035,64.66528745,0,5.324594917,0,0,2.53
0,0,8.930938542,64.53699253,0,26.53206893,0,0,2.61
9.820694193,4.929040362,2.009899954,83.24036549,0,0,0,0,2.347
0,0.031971168,8.669999419,64.63988839,0,26.65814102,0,0,2.644
0,0,25.7566448,51.79473966,0,0,0,22.44861554,3.54
0,14.03116019,11.5988504,63.20980185,0,9.73831493,0,1.421872637,2.668
0,15.03272984,11.6187089,62.70944796,0,7.71718968,0,2.921923625,2.748
12.1604392,0,0,87.8395608,0,0,0,0,2.323
0,0.014657384,9.590326127,64.37229754,0,26.02271894,0,0,2.634
0,17.84379869,11.60845296,63.23082276,0,5.905577322,0,1.411348269,2.645
0.010295329,0.300035298,9.671726085,64.02517943,0.054418167,25.43828686,0.50005883,0,2.62
9.808798849,1.510429154,0.599376648,86.47206905,1.609326301,0,0,0,2.326
0,14.18240136,11.59071653,63.29883805,0,9.5073832,0,1.420660857,2.651
0,14.95239393,11.64040386,63.29715575,0,8.688675961,0,1.42137051,2.665
0,19.35998978,19.35998978,48.39997445,0,0,12.88004599,0,2.71
0.49084758,14.14547212,10.89077509,64.42940857,0,8.678185223,0.024164804,1.34114662,2.64
0,0,21.00031681,51.9998416,0,0,0,26.9998416,3.73
0,0,30.00099,51.998812,0,0,0,18.000198,3.44
0,1.501413953,8.95017638,64.68907612,0,24.85933355,0,0,2.606
0,0.260326276,8.090362143,64.98611593,0,26.66319565,0,0,2.609
0,13.63724289,14.37874782,60.99361661,0,4.900380424,0,6.090012251,2.911
9.819678264,4.190048634,2.009726899,83.44182566,0,0.538720539,0,0,2.348
0,14.05135846,11.61874933,63.2600003,0,9.167895641,0,1.90199626,2.691
0,5.431586231,7.700513175,59.99538719,0,21.67156778,5.200945626,0,2.688
0,18.1794652,14.36983354,60.96057719,0,0,0,6.490124076,2.92
0,2.110058041,9.770038939,64.57130262,0,23.5486004,0,0,2.632
0,0.20074097,10.25993004,64.42013904,0,25.11918995,0,0,2.64
0,0,19.23003256,61.53993488,0,19.23003256,0,0,2.605
0,15.02215432,11.61955691,63.19022154,0,7.746371276,0,2.421695951,2.713
0,0,9.059584471,64.83187572,0,26.10853981,0,0,2.6115
0,14.9022874,9.607662334,64.17204557,0,9.917011214,0,1.400993486,2.655
0,14.07078159,11.57952619,63.22076097,0,8.706410668,0,2.422520582,2.715
5.999557578,6.999747187,12.00069523,71.00240172,0,0.998609531,2.99898875,0,2.46
0,0,8.989813491,64.91053968,0,26.09964683,0,0,2.62
0,0,9.139533524,64.85941427,0,26.0010522,0,0,2.625
0,0.032160451,9.17011417,64.85885947,0,25.93886591,0,0,2.626
0.200448766,23.07853403,11.50934929,64.45175767,0,0.759910247,0,0,2.53
0,0,0,87.99988,12.00012,0,0,0,2.323
0,0,9.200462144,64.89901575,0,25.90052211,0,0,2.619
12.00012,0,0,87.99988,0,0,0,0,2.2995
0,18.52325824,9.596440582,64.30463379,0,6.154578733,0,1.421088658,2.641
0,0,8.999591193,65.000292,0,26.0001168,0,0,2.622
0,14.08247518,11.59011035,63.21766755,0,8.216823463,0,2.892923464,2.743
11.3998081,0,2.299760886,86.30043101,0,0,0,0,2.323
0,0,9.259882623,64.92894463,0,25.81117274,0,0,2.605
0,0,0,59.46059461,11.9701197,0,28.56928569,0,2.74
0,0,11.11023461,62.23119764,0,19.99905337,0,6.659514381,2.98
0,0,8.850422178,65.11017456,0,26.03940326,0,0,2.59
0.021183876,17.07117782,10.94449824,63.54254933,0.06052536,6.137271517,0.550780777,1.672013073,2.66
0,0,10.14035036,64.7500701,0,25.10957954,0,0,2.62
0,0,13.63920147,63.63234913,0,22.72844939,0,0,2.623
0,0,25.02389216,59.9600959,0,15.01601194,0,0,2.61
0,0,24.99958125,59.99899499,0,15.00142376,0,0,2.606
0,15.01601194,25.02389216,59.9600959,0,0,0,0,2.59
0,23.93897614,11.83011629,64.23090757,0,0,0,0,2.47
8.910197469,0,0,82.98962301,0,8.100179517,0,0,2.389
0,0,0,88.0795596,11.9204404,0,0,0,2.322
0,0,46.91924463,53.08075537,0,0,0,0,2.735
0,15.00235982,11.60117534,63.72729626,0,7.767611102,0,1.901557481,2.685
6.000574218,4.998883466,12.99964909,74.00070182,0,2.000191406,0,0,2.41
0.021252049,18.77163155,11.36377436,63.59523954,0.060720141,4.065213431,0.570769324,1.551399599,2.65
11.88218499,0,0,84.27379968,0,0,3.844015328,0,2.38
0,17.74518349,10.61885726,64.25114965,0,5.984190436,0,1.400619158,2.635
0,14.26296018,10.58001503,64.29752066,0,9.448534936,0,1.410969196,2.65
0,0.218566323,10.13970523,64.94078034,0,24.70094811,0,0,2.622
0,14.98926835,8.890478763,65.35064025,0,10.76961264,0,0,2.53
0,0,10.00029499,64.99896752,0,25.00073748,0,0,2.63
0,25.00073748,10.00029499,64.99896752,0,0,0,0,2.55
1.380571054,13.3009563,0.339685961,70.43913619,0,14.53965049,0,0,2.53
0,0.2198672,9.259340692,65.37971065,0,25.14108145,0,0,2.638
0,0,12.71208246,64.26420063,0,23.02371691,0,0,2.61
0,0,19.999356,62.0009016,0,17.9997424,0,0,2.608
4.499884855,7.541260459,7.300222615,78.0287096,2.629922469,0,0,0,2.369
10.56966064,0,0,86.20142155,0,3.228917808,0,0,2.345
0,18.7489043,18.75049805,56.24990039,0,0,6.250697267,0,2.83
0,0,0,88.2398824,11.7601176,0,0,0,2.311
3.529535295,0,0,88.2398824,8.230582306,0,0,0,2.313
5.880058801,0,0,88.2398824,5.880058801,0,0,0,2.32
8.230582306,0,0,88.2398824,3.529535295,0,0,0,2.332
11.7601176,0,0,88.2398824,0,0,0,0,2.335
0,0,18.40030519,62.70027976,0,18.89941506,0,0,2.604
0,23.07008691,12.16014701,57.78065643,0,0,6.989109642,0,2.62
0,0,28.74026533,54.33021563,0,0,0,16.92951904,3.37
0,0,9.280681151,65.76042278,0,24.95889607,0,0,2.609
0,0,0,88.34955825,11.65044175,0,0,0,2.317
0,0,21.38988287,54.46119552,0,0,0,24.14892161,3.655
0,6.950647157,14.65969437,62.18880426,0,9.990743297,0,6.210110918,2.895
0,0,0,88.37055815,11.62944185,0,0,0,2.322
0,0.190022364,8.768801251,66.03423326,0,25.00694312,0,0,2.618
0,10.09930936,16.00018708,63.80119421,0,10.09930936,0,0,2.59
0,15.56212426,0.579759814,78.20759971,5.650516215,0,0,0,2.35
0,0,0,57.39871301,11.5604422,0,31.0408448,0,2.77
0,0,0,88.4395578,11.5604422,0,0,0,2.317
0.021299903,17.31986368,11.12311344,64.57521908,0.060856865,4.646421616,0.550754625,1.702470789,2.65
0,0,8.820602868,66.18964004,0,24.9897571,0,0,2.61
0,0,9.749690064,65.93069248,0,24.31961745,0,0,2.616
0,0,19.99883002,55.00068249,0,0,0,25.00048749,3.72
0,0,20.99916152,55.00068249,0,0,0,24.000156,3.68
