Li,B,O,Na,Mg,Al,Si,P,K,Ca,Ti,Zn,Y,Zr,Sn,Density293K
0,0.285714297,0.559523802,0.023809518,0,0,0.03571429,0,0.095238093,0,0,0,0,0,0,2.279999971
0,0.285714285,0.559523778,0.011904759,0,0,0.035714288,0,0.10714289,0,0,0,0,0,0,2.269999981
0,0.2857143,0.559523807,0,0,0,0.03571429,0,0.119047603,0,0,0,0,0,0,2.269999981
0,0.285714286,0.597619061,0.042857139,0,0,0.073809515,0,0,0,0,0,0,0,0,2.089999914
0,0.285714286,0.597619062,0.030952378,0,0,0.073809515,0,0.011904759,0,0,0,0,0,0,2.089999914
0,0.285714286,0.597619062,0.019047619,0,0,0.073809515,0,0.023809518,0,0,0,0,0,0,2.079999924
0,0.285714286,0.597619061,0.00952381,0,0,0.073809515,0,0.033333328,0,0,0,0,0,0,2.079999924
0,0.285714286,0.597619061,0,0,0,0.073809515,0,0.042857139,0,0,0,0,0,0,2.079999924
0,0.285714313,0.592857116,0.05238095,0,0,0.069047621,0,0,0,0,0,0,0,0,2.119999886
0,0.079754601,0.601227003,0.104294501,0,0,0.214723894,0,0,0,0,0,0,0,0,2.480000019
0,0.079754603,0.601227017,0.092024539,0,0,0.214723899,0,0.012269941,0,0,0,0,0,0,2.49000001
0,0.079754603,0.601227015,0.079754603,0,0,0.214723898,0,0.024539881,0,0,0,0,0,0,2.480000019
0,0.079754603,0.601227015,0.067484662,0,0,0.214723898,0,0.036809822,0,0,0,0,0,0,2.480000019
0,0.079754603,0.601227015,0.052147242,0,0,0.214723898,0,0.052147242,0,0,0,0,0,0,2.480000019
0,0.079754604,0.60122702,0.042944781,0,0,0.2147239,0,0.061349695,0,0,0,0,0,0,2.480000019
0,0.079754603,0.601227016,0.030674852,0,0,0.214723899,0,0.07361963,0,0,0,0,0,0,2.480000019
0,0.079754601,0.601227003,0,0,0,0.214723894,0,0.104294501,0,0,0,0,0,0,2.470000029
0,0.079754609,0.576687149,0.153374221,0,0,0.190184022,0,0,0,0,0,0,0,0,2.519999981
0,0.079754605,0.57668712,0.12269941,0,0,0.190184012,0,0.030674853,0,0,0,0,0,0,2.50999999
0,0.079754607,0.576687135,0.092024544,0,0,0.190184017,0,0.061349697,0,0,0,0,0,0,2.5
0,0.079754606,0.576687127,0.076687127,0,0,0.190184015,0,0.076687127,0,0,0,0,0,0,2.50999999
0,0.079754607,0.576687135,0.061349697,0,0,0.190184017,0,0.092024544,0,0,0,0,0,0,2.5
0,0.079754605,0.57668712,0.030674853,0,0,0.190184012,0,0.12269941,0,0,0,0,0,0,2.5
0,0.079754607,0.576687138,0.015337421,0,0,0.190184018,0,0.138036816,0,0,0,0,0,0,2.49000001
0,0.079754609,0.576687149,0,0,0,0.190184022,0,0.153374221,0,0,0,0,0,0,2.480000019
0.114856095,0.127477698,0.580247282,0,0,0.02352199,0.142422794,0,0,0.007171338,0,0.004302803,0,0,0,2.453999996
0,0.127477698,0.580247282,0.114856095,0,0.02352199,0.142422794,0,0,0.007171338,0,0.004302803,0,0,0,2.515000105
0,0.127477698,0.580247282,0,0,0.02352199,0.142422794,0,0.114856095,0.007171338,0,0.004302803,0,0,0,2.427000046
0.086666674,0,0.58333331,0.080000004,0,0,0.250000012,0,0,0,0,0,0,0,0,2.381000042
0.100000002,0,0.563333293,0.1066667,0,0,0.230000004,0,0,0,0,0,0,0,0,2.430000067
0,0,0.59999996,0.106666691,0,0,0.266666681,0,0.026666668,0,0,0,0,0,0,2.39199996
0,0,0.575666718,0.157333304,0,0,0.242333308,0,0.02466667,0,0,0,0,0,0,2.451999903
0,0,0.575666695,0.09666667,0,0,0.242333298,0,0.085333338,0,0,0,0,0,0,2.453000069
0,0,0.593674793,0.099690606,0,0,0.249914085,0,0.025438289,0,0,0.031282228,0,0,0,2.578000069
0,0,0.605999969,0.096666667,0,0,0.272666695,0,0.024666669,0,0,0,0,0,0,2.411000013
0,0,0.592528501,0.098235904,0,0,0.246627505,0,0.024904881,0.037703209,0,0,0,0,0,2.519000053
0,0.057196741,0.599937099,0.091137648,0,0,0.228472692,0,0.02325582,0,0,0,0,0,0,2.477999926
0,0,0.600129222,0.098191217,0,0.031007751,0.246124008,0,0.024547802,0,0,0,0,0,0,2.407999992
0,0,0.606333349,0.096666663,0,0,0.241999991,0,0.023999999,0,0,0,0,0,0.030999997,2.900000095
0,0,0.612333337,0.086666675,0,0,0.217333312,0,0.022000002,0,0.061666674,0,0,0,0,2.677000046
0,0,0.605333353,0.097999993,0,0,0.244999979,0,0.024666667,0,0,0,0,0.027000008,0,2.64199996
0,0,0.607333317,0.094666665,0,0,0.237000015,0,0.024000002,0,0,0,0,0.037000002,0,2.711999893
0.100000002,0,0.563333293,0.1066667,0,0,0.230000004,0,0,0,0,0,0,0,0,2.430000067
0.188679202,0,0.562893113,0,0,0.056603781,0.191823905,0,0,0,0,0,0,0,0,2.394999981
0.169811304,0,0.562893098,0.018867919,0,0.056603779,0.1918239,0,0,0,0,0,0,0,0,2.407999992
0.163521994,0,0.562893098,0.02515723,0,0.056603779,0.1918239,0,0,0,0,0,0,0,0,2.414000034
0.132075492,0,0.562893067,0.056603776,0,0.056603776,0.191823889,0,0,0,0,0,0,0,0,2.430000067
0,0,0.562893113,0.188679202,0,0.056603781,0.191823905,0,0,0,0,0,0,0,0,2.489000082
0,0.0625,0.625,0.0625,0,0,0.25,0,0,0,0,0,0,0,0,2.39199996
0,0.142857109,0.614285721,0.057142861,0,0,0.185714309,0,0,0,0,0,0,0,0,2.295000076
0,0.181669409,0.609110724,0.054555369,0,0,0.154664499,0,0,0,0,0,0,0,0,2.236000061
0,0.25,0.6,0.05,0,0,0.1,0,0,0,0,0,0,0,0,2.165999889
0,0.117647097,0.611764679,0.070588236,0,0,0.199999988,0,0,0,0,0,0,0,0,2.394000053
0,0.076923075,0.615384639,0.076923075,0,0,0.230769211,0,0,0,0,0,0,0,0,2.444000006
0,0.079754601,0.613496895,0.079754601,0,0,0.226993904,0,0,0,0,0,0,0,0,2.451999903
0,0.166666685,0.599999951,0.077777775,0,0,0.155555589,0,0,0,0,0,0,0,0,2.388999939
0,0.090909092,0.606060612,0.090909092,0,0,0.212121205,0,0,0,0,0,0,0,0,2.482000113
0,0.142857105,0.600000006,0.085714284,0,0,0.171428606,0,0,0,0,0,0,0,0,2.443000078
0,0.210526304,0.592105319,0.078947371,0,0,0.118421007,0,0,0,0,0,0,0,0,2.329999924
0,0.117647098,0.599999966,0.094117646,0,0,0.188235291,0,0,0,0,0,0,0,0,2.486999989
0,0.100179989,0.599879944,0.100179989,0,0,0.199760078,0,0,0,0,0,0,0,0,2.500999928
0,0.090909091,0.600000006,0.103030301,0,0,0.206060602,0,0,0,0,0,0,0,0,2.500999928
0,0.076923073,0.60000002,0.107692302,0,0,0.215384605,0,0,0,0,0,0,0,0,2.496999979
0,0.104477608,0.597014953,0.104477608,0,0,0.19402983,0,0,0,0,0,0,0,0,2.509000063
0,0.166666697,0.590277781,0.097222222,0,0,0.1458333,0,0,0,0,0,0,0,0,2.46600008
0,0.0625,0.6,0.1125,0,0,0.225,0,0,0,0,0,0,0,0,2.483999968
0,0.032258061,0.600000019,0.122580608,0,0,0.245161312,0,0,0,0,0,0,0,0,2.444999933
0,0.112426015,0.59171606,0.112426015,0,0,0.18343191,0,0,0,0,0,0,0,0,2.522000074
0,0.117647093,0.588235227,0.117647093,0,0,0.176470587,0,0,0,0,0,0,0,0,2.52699995
0,0.122807009,0.584795359,0.122807009,0,0,0.169590623,0,0,0,0,0,0,0,0,2.532999992
0,0.130434787,0.579710142,0.130434787,0,0,0.159420284,0,0,0,0,0,0,0,0,2.539000034
0,0.132947984,0.578034645,0.132947984,0,0,0.156069386,0,0,0,0,0,0,0,0,2.539999962
0,0.137931017,0.574712656,0.137931017,0,0,0.149425311,0,0,0,0,0,0,0,0,2.542999983
0,0.142857116,0.571428653,0.142857116,0,0,0.142857116,0,0,0,0,0,0,0,0,2.54399991
0,0.154929582,0.563380253,0.154929582,0,0,0.126760583,0,0,0,0,0,0,0,0,2.54399991
0,0.166666681,0.555555552,0.166666681,0,0,0.111111086,0,0,0,0,0,0,0,0,2.539999962
0,0.181669409,0.545553709,0.181669409,0,0,0.091107474,0,0,0,0,0,0,0,0,2.523000002
0,0.0625,0.625,0,0,0,0.25,0,0.0625,0,0,0,0,0,0,2.421999931
0,0.070055799,0.619962807,0,0,0,0.239925594,0,0.070055799,0,0,0,0,0,0,2.430999994
0,0.076923075,0.615384639,0,0,0,0.230769211,0,0.076923075,0,0,0,0,0,0,2.459000111
0,0.090909092,0.606060612,0,0,0,0.212121205,0,0.090909092,0,0,0,0,0,0,2.484999895
0,0.100179989,0.599879944,0,0,0,0.199760078,0,0.100179989,0,0,0,0,0,0,2.494999886
0,0.1028708,0.598086101,0,0,0,0.196172298,0,0.1028708,0,0,0,0,0,0,2.496000051
0,0.104477608,0.597014953,0,0,0,0.19402983,0,0.104477608,0,0,0,0,0,0,2.496999979
0,0.108204511,0.594530364,0,0,0,0.189060614,0,0.108204511,0,0,0,0,0,0,2.497999907
0,0.112426015,0.59171606,0,0,0,0.18343191,0,0.112426015,0,0,0,0,0,0,2.500999928
0,0.122807009,0.584795359,0,0,0,0.169590623,0,0.122807009,0,0,0,0,0,0,2.500999928
0,0.127907,0.581395302,0,0,0,0.162790699,0,0.127907,0,0,0,0,0,0,2.490999937
0,0.130434787,0.579710142,0,0,0,0.159420284,0,0.130434787,0,0,0,0,0,0,2.49000001
0,0.132947984,0.578034645,0,0,0,0.156069386,0,0.132947984,0,0,0,0,0,0,2.486999989
0,0.137931017,0.574712656,0,0,0,0.149425311,0,0.137931017,0,0,0,0,0,0,2.482000113
0,0.154929582,0.563380253,0,0,0,0.126760583,0,0.154929582,0,0,0,0,0,0,2.467999935
0,0.090909091,0.565757604,0,0,0,0.171818201,0,0.171515104,0,0,0,0,0,0,2.47300005
0,0.135446688,0.570605147,0,0,0,0.146974082,0,0.146974082,0,0,0,0,0,0,2.489000082
0,0.142857116,0.571428653,0,0,0,0.142857116,0,0.142857116,0,0,0,0,0,0,2.480000019
0,0.166666714,0.574166658,0,0,0,0.129722217,0,0.129444411,0,0,0,0,0,0,2.480000019
0,0.068901309,0.586281803,0,0,0,0.20701429,0,0.137802598,0,0,0,0,0,0,2.482000113
0,0.210526304,0.592105319,0,0,0,0.118421007,0,0.078947371,0,0,0,0,0,0,2.302999973
0,0.020248201,0.5999347,0,0,0,0.253102496,0,0.126714603,0,0,0,0,0,0,2.417000055
0,0.032258061,0.600000019,0,0,0,0.245161312,0,0.122580608,0,0,0,0,0,0,2.434000015
0,0.039692704,0.599871958,0,0,0,0.240076831,0,0.120358507,0,0,0,0,0,0,2.440000057
0,0.057196733,0.599937124,0,0,0,0.228472658,0,0.114393485,0,0,0,0,0,0,2.446000099
0,0.0625,0.6,0,0,0,0.225,0,0.1125,0,0,0,0,0,0,2.470000029
0,0.087035913,0.600121752,0,0,0,0.208764422,0,0.104077913,0,0,0,0,0,0,2.493999958
0,0.090909091,0.600000006,0,0,0,0.206060602,0,0.103030301,0,0,0,0,0,0,2.49000001
0,0.100179989,0.599879944,0,0,0,0.199760078,0,0.100179989,0,0,0,0,0,0,2.494999886
0,0.1044776,0.600000023,0,0,0,0.197014912,0,0.098507465,0,0,0,0,0,0,2.493000031
0,0.1108477,0.59988139,0,0,0,0.192649704,0,0.096621206,0,0,0,0,0,0,2.480000019
0,0.117647098,0.599999966,0,0,0,0.188235291,0,0.094117646,0,0,0,0,0,0,2.471999884
0,0.1253644,0.600000006,0,0,0,0.183090402,0,0.091545192,0,0,0,0,0,0,2.467999935
0,0.133448895,0.599942202,0,0,0,0.177642992,0,0.088965911,0,0,0,0,0,0,2.447000027
0,0.142857105,0.600000006,0,0,0,0.171428606,0,0.085714284,0,0,0,0,0,0,2.428999901
0,0.160134395,0.599944012,0,0,0,0.159854406,0,0.080067188,0,0,0,0,0,0,2.388999939
0,0.166666685,0.599999951,0,0,0,0.155555589,0,0.077777775,0,0,0,0,0,0,2.352999926
0,0.181669396,0.600109066,0,0,0,0.145662891,0,0.072558647,0,0,0,0,0,0,2.316999912
0,0.213836492,0.604297697,0,0,0,0.128406693,0,0.053459118,0,0,0,0,0,0,2.213999987
0,0.25,0.6,0,0,0,0.1,0,0.05,0,0,0,0,0,0,2.160000086
0,0.072929545,0.613720671,0,0,0,0.231767585,0,0.081582199,0,0,0,0,0,0,2.461999893
0,0.079754601,0.613496895,0,0,0,0.226993904,0,0.079754601,0,0,0,0,0,0,2.45600009
0,0.08031881,0.61312078,0,0,0,0.226241599,0,0.08031881,0,0,0,0,0,0,2.459000111
0,0.117647093,0.588235227,0,0,0,0.176470587,0,0.117647093,0,0,0,0,0,0,2.500999928
0,0.142857116,0.571428653,0,0,0,0.142857116,0,0.142857116,0,0,0,0,0,0,2.480000019
0,0.166666681,0.555555552,0,0,0,0.111111086,0,0.166666681,0,0,0,0,0,0,2.453999996
0,0.032258061,0.559032229,0,0,0,0.204193598,0,0.204516112,0,0,0,0,0,0,2.460000038
0,0.0625,0.5625,0,0,0,0.1875,0,0.1875,0,0,0,0,0,0,2.474999905
0,0.096385541,0.566265079,0,0,0,0.16867469,0,0.16867469,0,0,0,0,0,0,2.486000061
0,0.108204496,0.567479199,0,0,0,0.162009503,0,0.162306802,0,0,0,0,0,0,2.492000103
0,0.117647104,0.568529396,0,0,0,0.156764698,0,0.157058802,0,0,0,0,0,0,2.492000103
0,0.126383215,0.569598154,0,0,0,0.152009315,0,0.152009315,0,0,0,0,0,0,2.493000031
0,0.154929615,0.572676065,0,0,0,0.136056312,0,0.136338009,0,0,0,0,0,0,2.484999895
0,0.181669409,0.575831991,0,0,0,0.121385699,0,0.121112901,0,0,0,0,0,0,2.464999914
0,0.210526271,0.578947344,0,0,0,0.105263193,0,0.105263193,0,0,0,0,0,0,2.390000105
0,0.032258061,0.584838727,0,0,0,0.230000005,0,0.152903207,0,0,0,0,0,0,2.450999975
0,0.042756864,0.585194674,0,0,0,0.223356738,0,0.148691724,0,0,0,0,0,0,2.461999893
0,0.087035921,0.587035954,0,0,0,0.195678613,0,0.130249511,0,0,0,0,0,0,2.493999958
0,0.10287081,0.587619658,0,0,0,0.185705721,0,0.123803811,0,0,0,0,0,0,2.505000114
0,0.112426016,0.588165765,0,0,0,0.179881611,0,0.119526609,0,0,0,0,0,0,2.503000021
0,0.117647093,0.588235227,0,0,0,0.176470587,0,0.117647093,0,0,0,0,0,0,2.500999928
0,0.125364413,0.588629752,0,0,0,0.171720124,0,0.114285711,0,0,0,0,0,0,2.494999886
0,0.136939002,0.589182897,0,0,0,0.164557001,0,0.109321099,0,0,0,0,0,0,2.484999895
0,0.142857117,0.589428653,0,0,0,0.160857121,0,0.10685711,0,0,0,0,0,0,2.480000019
0,0.151103603,0.589700094,0,0,0,0.155631,0,0.103565303,0,0,0,0,0,0,2.469000101
0,0.166666697,0.590277781,0,0,0,0.1458333,0,0.097222222,0,0,0,0,0,0,2.421999931
0,0.18166941,0.590834705,0,0,0,0.1363884,0,0.091107485,0,0,0,0,0,0,2.381000042
0,0.072929535,0.600123633,0,0,0,0.218170523,0,0.108776309,0,0,0,0,0,0,2.484999895
0,0.076923073,0.60000002,0,0,0,0.215384605,0,0.107692302,0,0,0,0,0,0,2.487999916
0,0.0234375,0.615885397,0,0,0,0.266927111,0,0.093749991,0,0,0,0,0,0,2.390000105
0,0.04458599,0.614968174,0,0,0,0.251910796,0,0.08853504,0,0,0,0,0,0,2.428999901
0,0.05719674,0.614393481,0,0,0,0.242928943,0,0.085480837,0,0,0,0,0,0,2.440999985
0,0.062499999,0.614374994,0,0,0,0.239374998,0,0.083750009,0,0,0,0,0,0,2.440999985
0,0.068901307,0.613904396,0,0,0,0.234636889,0,0.082557408,0,0,0,0,0,0,2.460000038
0,0.090909093,0.613030299,0,0,0,0.219090907,0,0.076969702,0,0,0,0,0,0,2.450999975
0,0.095295535,0.612786472,0,0,0,0.215922817,0,0.075995177,0,0,0,0,0,0,2.448999882
0,0.105545601,0.61240313,0,0,0,0.208706005,0,0.073345263,0,0,0,0,0,0,2.430000067
0,0.117647092,0.612058842,0,0,0,0.200294073,0,0.069999993,0,0,0,0,0,0,2.398000002
0,0.125874097,0.611596782,0,0,0,0.194347302,0,0.068181819,0,0,0,0,0,0,2.385999918
0,0.135446691,0.611239158,0,0,0,0.187608094,0,0.065706057,0,0,0,0,0,0,2.361000061
0,0.142857101,0.610857192,0,0,0,0.182285707,0,0.064,0,0,0,0,0,0,2.342999935
0,0.154929603,0.610422528,0,0,0,0.173802799,0,0.060845071,0,0,0,0,0,0,2.312000036
0,0.166666687,0.609999956,0,0,0,0.16555558,0,0.057777777,0,0,0,0,0,0,2.279999971
0,0.181669409,0.609110724,0,0,0,0.154664499,0,0.054555369,0,0,0,0,0,0,2.253000021
0,0.123319705,0.631502011,0.02922268,0,0,0.215955605,0,0,0,0,0,0,0,0,2.184999943
0,0.142857114,0.628571441,0.028571431,0,0,0.200000014,0,0,0,0,0,0,0,0,2.164000034
0,0.158721227,0.62619182,0.028042624,0,0,0.187044329,0,0,0,0,0,0,0,0,2.151000023
0,0.166666687,0.624999957,0.027777777,0,0,0.180555579,0,0,0,0,0,0,0,0,2.144999981
0,0.100179993,0.625074973,0.049790037,0,0,0.224954997,0,0,0,0,0,0,0,0,2.309999943
0,0.052432091,0.626342413,0.063171193,0,0,0.258054303,0,0,0,0,0,0,0,0,2.38499999
0,0.076923076,0.623076947,0.061538463,0,0,0.238461514,0,0,0,0,0,0,0,0,2.388000011
0,0.090909096,0.621212123,0.060606064,0,0,0.227272716,0,0,0,0,0,0,0,0,2.372999907
0,0.11764709,0.617647018,0.058823521,0,0,0.205882371,0,0,0,0,0,0,0,0,2.334000111
0,0.134448914,0.615406864,0.057703406,0,0,0.192440816,0,0,0,0,0,0,0,0,2.309000015
0,0.154929608,0.612676042,0.056338032,0,0,0.176056318,0,0,0,0,0,0,0,0,2.278000116
0,0.16666669,0.611111075,0.055555546,0,0,0.16666669,0,0,0,0,0,0,0,0,2.25999999
0,0.050632908,0.620253146,0.075949364,0,0,0.253164582,0,0,0,0,0,0,0,0,2.411999941
0,0.090909095,0.615151517,0.072727274,0,0,0.221212114,0,0,0,0,0,0,0,0,2.431999922
0,0.142857107,0.607142921,0.071428572,0,0,0.1785714,0,0,0,0,0,0,0,0,2.375
0,0.044585988,0.614649655,0.089171966,0,0,0.25159239,0,0,0,0,0,0,0,0,2.421000004
0,0.12280699,0.605263179,0.081871343,0,0,0.190058488,0,0,0,0,0,0,0,0,2.447000027
0,0,0.616666706,0.099999998,0,0,0.283333296,0,0,0,0,0,0,0,0,2.335000038
0,0.047619054,0.611111133,0.095238098,0,0,0.246031715,0,0,0,0,0,0,0,0,2.440999985
0,0.0625,0.609375,0.09375,0,0,0.234375,0,0,0,0,0,0,0,0,2.459000111
0,0.076923073,0.607692325,0.092307696,0,0,0.223076906,0,0,0,0,0,0,0,0,2.476999998
0,0.108734413,0.60398099,0.089126571,0,0,0.198158025,0,0,0,0,0,0,0,0,2.476999998
0,0.110847685,0.60373442,0.08891522,0,0,0.196502675,0,0,0,0,0,0,0,0,2.474999905
0,0.117647093,0.60294115,0.088235284,0,0,0.191176473,0,0,0,0,0,0,0,0,2.470000029
0,0.154929609,0.598591534,0.084507051,0,0,0.161971807,0,0,0,0,0,0,0,0,2.426000118
0,0.166666692,0.597222191,0.083333327,0,0,0.15277779,0,0,0,0,0,0,0,0,2.40899992
0,0.18166941,0.590834705,0.091107485,0,0,0.1363884,0,0,0,0,0,0,0,0,2.421000004
0,0.074074069,0.598765423,0.111111099,0,0,0.216049408,0,0,0,0,0,0,0,0,2.5
0,0.117647103,0.594117693,0.1058823,0,0,0.182352904,0,0,0,0,0,0,0,0,2.512000084
0,0,0.6,0.133333302,0,0,0.266666698,0,0,0,0,0,0,0,0,2.387000084
0,0.032258058,0.596774172,0.129032288,0,0,0.241935483,0,0,0,0,0,0,0,0,2.453999996
0,0.0625,0.59375,0.125,0,0,0.21875,0,0,0,0,0,0,0,0,2.5
0,0.081445199,0.591855466,0.122474018,0,0,0.204225318,0,0,0,0,0,0,0,0,2.51699996
0,0.090909089,0.590909113,0.1212121,0,0,0.196969698,0,0,0,0,0,0,0,0,2.523999929
0,0.100179997,0.589982,0.119975997,0,0,0.189862005,0,0,0,0,0,0,0,0,2.528000116
0,0.106078702,0.589392095,0.119189502,0,0,0.185339701,0,0,0,0,0,0,0,0,2.529000044
0,0.142857103,0.585714302,0.114285698,0,0,0.157142897,0,0,0,0,0,0,0,0,2.517999887
0,0.166666702,0.583333294,0.111111099,0,0,0.138888905,0,0,0,0,0,0,0,0,2.494999886
0,0.210526271,0.578947344,0.105263193,0,0,0.105263193,0,0,0,0,0,0,0,0,2.437000036
0,0.127907,0.581395302,0.127907,0,0,0.162790699,0,0,0,0,0,0,0,0,2.536999941
0,0.0625,0.5859375,0.140625,0,0,0.2109375,0,0,0,0,0,0,0,0,2.512000084
0,0.090909101,0.583333355,0.136363619,0,0,0.189393925,0,0,0,0,0,0,0,0,2.532000065
0,0.117647115,0.580882357,0.132352908,0,0,0.169117619,0,0,0,0,0,0,0,0,2.539999962
0,0.142857118,0.578571457,0.128571409,0,0,0.150000016,0,0,0,0,0,0,0,0,2.535000086
0,0,0.583333294,0.166666702,0,0,0.250000005,0,0,0,0,0,0,0,0,2.430999994
0,0.03225806,0.580645225,0.161290304,0,0,0.225806411,0,0,0,0,0,0,0,0,2.484999895
0,0.052432098,0.578963999,0.157927998,0,0,0.210675905,0,0,0,0,0,0,0,0,2.510999918
0,0.0625,0.578125,0.15625,0,0,0.203125,0,0,0,0,0,0,0,0,2.519999981
0,0.076923072,0.576923117,0.153846105,0,0,0.192307706,0,0,0,0,0,0,0,0,2.528000116
0,0.090909082,0.575757549,0.151515185,0,0,0.181818184,0,0,0,0,0,0,0,0,2.539000034
0,0.100179996,0.574985008,0.149969997,0,0,0.174864998,0,0,0,0,0,0,0,0,2.54399991
0,0.117647104,0.573529396,0.147058802,0,0,0.161764698,0,0,0,0,0,0,0,0,2.546999931
0,0.121779898,0.573185,0.146369999,0,0,0.158665102,0,0,0,0,0,0,0,0,2.546999931
0,0.154929586,0.570422543,0.140845086,0,0,0.133802784,0,0,0,0,0,0,0,0,2.539000034
0,0.1666667,0.569444395,0.138888904,0,0,0.125000001,0,0,0,0,0,0,0,0,2.53399992
0,0.181669407,0.568194199,0.136388397,0,0,0.113747997,0,0,0,0,0,0,0,0,2.523999929
0,0.199999996,0.566666707,0.133333299,0,0,0.099999998,0,0,0,0,0,0,0,0,2.506999969
0,0.142857103,0.564285698,0.157142897,0,0,0.135714302,0,0,0,0,0,0,0,0,2.546000004
0,0.166666683,0.562499946,0.152777781,0,0,0.11805559,0,0,0,0,0,0,0,0,2.539999962
0,0.096385541,0.566265079,0.16867469,0,0,0.16867469,0,0,0,0,0,0,0,0,2.54399991
0,0,0.566666707,0.199999996,0,0,0.233333297,0,0,0,0,0,0,0,0,2.473999977
0,0.0625,0.5625,0.1875,0,0,0.1875,0,0,0,0,0,0,0,0,2.529999971
0,0.090909081,0.560606058,0.18181818,0,0,0.166666681,0,0,0,0,0,0,0,0,2.545000076
0,0.093655577,0.560422958,0.181268885,0,0,0.16465258,0,0,0,0,0,0,0,0,2.542999983
0,0.117647102,0.558823499,0.176470601,0,0,0.147058799,0,0,0,0,0,0,0,0,2.549000025
0,0.142857102,0.557142901,0.171428602,0,0,0.128571395,0,0,0,0,0,0,0,0,2.545000076
0,0.1549296,0.556338005,0.169014091,0,0,0.119718304,0,0,0,0,0,0,0,0,2.542999983
0,0.181669407,0.554555397,0.163666096,0,0,0.1001091,0,0,0,0,0,0,0,0,2.529999971
0,0.20000001,0.553333309,0.160000008,0,0,0.086666674,0,0,0,0,0,0,0,0,2.51699996
0,0,0.555666695,0.222000008,0,0,0.222333298,0,0,0,0,0,0,0,0,2.49000001
0,0.166666692,0.538888873,0.199999992,0,0,0.094444443,0,0,0,0,0,0,0,0,2.519000053
0,0.142857103,0.535714302,0.214285698,0,0,0.107142897,0,0,0,0,0,0,0,0,2.523999929
0,0.081445189,0.53061852,0.244947894,0,0,0.142988397,0,0,0,0,0,0,0,0,2.525000095
0,0.117647091,0.529411751,0.235294067,0,0,0.117647091,0,0,0,0,0,0,0,0,2.517999887
0,0.03792668,0.594816688,0,0,0.01390645,0.226927885,0,0.126422297,0,0,0,0,0,0,2.471999884
0,0,0.6,0,0,0,0.266666698,0,0.133333302,0,0,0,0,0,0,2.387000084
0.141643114,0.113314407,0.556657254,0.028328611,0,0.036827192,0.113314407,0,0,0,0,0,0,0.009915015,0,2.50999999
0.028328611,0.113314407,0.556657254,0.141643114,0,0.036827192,0.113314407,0,0,0,0,0,0,0.009915015,0,2.569999933
0.097402598,0,0.613636378,0,0,0.02597403,0.262986995,0,0,0,0,0,0,0,0,2.299000025
0.096153852,0,0.612179496,0,0,0.03846154,0.253205112,0,0,0,0,0,0,0,0,2.316999912
0.094936702,0,0.610759492,0,0,0.05063291,0.243670896,0,0,0,0,0,0,0,0,2.334000111
0.09375,0,0.609375,0,0,0.0625,0.234375,0,0,0,0,0,0,0,0,2.352999926
0.092592594,0,0.608024723,0,0,0.074074069,0.225308613,0,0,0,0,0,0,0,0,2.368999958
0.090909092,0,0.606060612,0,0,0.090909092,0.212121205,0,0,0,0,0,0,0,0,2.368999958
0.090361442,0,0.605421709,0,0,0.096385545,0.207831304,0,0,0,0,0,0,0,0,2.377000093
0.089285706,0,0.604166643,0,0,0.107142883,0.199404768,0,0,0,0,0,0,0,0,2.395999908
0.087209302,0,0.6017442,0,0,0.127907001,0.183139498,0,0,0,0,0,0,0,0,2.41899991
0.217105275,0,0.55592105,0,0,0.013157889,0.213815786,0,0,0,0,0,0,0,0,2.361000061
0.201298686,0,0.561688285,0,0,0.025974029,0.211039,0,0,0,0,0,0,0,0,2.368000031
0.185897417,0,0.56730773,0,0,0.038461542,0.208333312,0,0,0,0,0,0,0,0,2.371999979
0.170886095,0,0.572784797,0,0,0.05063291,0.205696198,0,0,0,0,0,0,0,0,2.381000042
0.15625,0,0.578125,0,0,0.0625,0.203125,0,0,0,0,0,0,0,0,2.38499999
0.141975306,0,0.583333316,0,0,0.074074072,0.200617306,0,0,0,0,0,0,0,0,2.39199996
0.128048805,0,0.588414629,0,0,0.085365861,0.198170706,0,0,0,0,0,0,0,0,2.398999929
0.114457806,0,0.593373529,0,0,0.096385552,0.195783113,0,0,0,0,0,0,0,0,2.392999887
0.104477608,0,0.597014953,0,0,0.104477608,0.19402983,0,0,0,0,0,0,0,0,2.400000095
0.107784403,0,0.595808399,0,0,0.101796396,0.194610802,0,0,0,0,0,0,0,0,2.398000002
0.088235284,0,0.60294115,0,0,0.117647093,0.191176473,0,0,0,0,0,0,0,0,2.423000097
0.07558139,0,0.607558109,0,0,0.127907002,0.188953499,0,0,0,0,0,0,0,0,2.430000067
0.117647093,0,0.588235227,0,0,0.117647093,0.176470587,0,0,0,0,0,0,0,0,2.410000086
0.111764688,0,0.59117644,0,0,0.117647094,0.179411777,0,0,0,0,0,0,0,0,2.414000034
0.100000001,0,0.597058798,0,0,0.117647105,0.185294096,0,0,0,0,0,0,0,0,2.411000013
0.07647059,0,0.608823512,0,0,0.117647105,0.197058793,0,0,0,0,0,0,0,0,2.431999922
0.064705877,0,0.614705837,0,0,0.117647095,0.202941191,0,0,0,0,0,0,0,0,2.407999992
0.267880228,0,0.528018984,0,0,0.028245663,0.175855126,0,0,0,0,0,0,0,0,2.381000042
0.26869907,0,0.516571039,0,0,0.094476301,0.120253591,0,0,0,0,0,0,0,0,2.451999903
